SKU,NAME,CASE QTY,PRICE EACH,PRICE BREAK 1,PRICE BREAK 2,PRICE BREAK 3,PRICE BREAK 4,PRICE BREAK 5,CATALOG,PAGES,PREVIOUS PRICE,PREVIOUS PRICE BREAK 1,PREVIOUS PRICE BREAK 2,PREVIOUS PRICE BREAK 3,PREVIOUS PRICE BREAK 4,PREVIOUS PRICE BREAK 5,LAST PRICE CHANGE DATE,Verification_Status,Product_Category,Related_SKU_Prefix
LTM7255,Polar Camel 20 oz. Pink Ringneck Tumbler with Slider Lid,24,10.45,8.8,8.5,8.2,0,0,CATALOG24,47         ,9.95,8.4,8.1,7.8,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7256,Polar Camel 20 oz. Teal Ringneck Tumbler with Slider Lid,24,10.45,8.8,8.5,8.2,0,0,CATALOG24,47         ,9.95,8.4,8.1,7.8,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7257,Polar Camel 20 oz. Light Blue Ringneck Tumbler with Slider Lid,24,10.45,8.8,8.5,8.2,0,0,CATALOG24,47         ,9.95,8.4,8.1,7.8,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7258,Polar Camel 20 oz. Light Purple Ringneck Tumbler with Slider Lid,24,10.45,8.8,8.5,8.2,0,0,CATALOG24,47         ,9.95,8.4,8.1,7.8,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7259,Polar Camel 20 oz. Purple Ringneck Tumbler with Slider Lid,24,10.45,8.8,8.5,8.2,0,0,CATALOG24,48         ,9.95,8.4,8.1,7.8,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7260,Polar Camel 20 oz. Dark Gray Ringneck Tumbler with Slider Lid,24,10.45,8.8,8.5,8.2,0,0,CATALOG24,48         ,9.95,8.4,8.1,7.8,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7261,Polar Camel 20 oz. Navy Blue Ringneck Tumbler with Slider Lid,24,10.45,8.8,8.5,8.2,0,0,CATALOG24,48         ,9.95,8.4,8.1,7.8,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7262,Polar Camel 20 oz. Orange Ringneck Tumbler with Slider Lid,24,10.45,8.8,8.5,8.2,0,0,CATALOG24,48         ,9.95,8.4,8.1,7.8,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7263,Polar Camel 20 oz. Maroon Ringneck Tumbler with Slider Lid,24,10.45,8.8,8.5,8.2,0,0,CATALOG24,48         ,9.95,8.4,8.1,7.8,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7264,Polar Camel 20 oz. White Ringneck Tumbler with Slider Lid,24,10.45,8.8,8.5,8.2,0,0,CATALOG24,48         ,9.95,8.4,8.1,7.8,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7265,Polar Camel 20 oz. Green Ringneck Tumbler with Slider Lid,24,10.45,8.8,8.5,8.2,0,0,CATALOG24,48         ,9.95,8.4,8.1,7.8,0,0,07/21/2025,Confirmed,Main Product,LTM
LTM7266,Polar Camel 20 oz. Black Ringneck Tumbler with Slider Lid,24,10.45,8.8,8.5,8.2,0,0,CATALOG24,47         ,9.95,8.4,8.1,7.8,0,0,07/21/2025,Confirmed,Main Product,LTM
